1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C170;9;001222;;50;CX;1225;;0;000;2102;;1225;12;147;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;10;000927;;1800;UN;11490;;0;000;2102;;11490;12;1378,8;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210124144741000118550050001280351010350949
;C170;1;002361;;1600;KG;18752;;0;000;2102;;18752;7;1312,64;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210176163731000786550010023326161468107317
;C170;2;002363;;3840;KG;40896;;0;000;2102;;40896;7;2862,72;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210176163731000786550010023326161468107317
;C170;3;002362;;1600;KG;12736;;0;000;2102;;12736;7;891,52;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210176163731000786550010023326161468107317
;C170;1;002086;;2550;KG;24225;;0;000;2102;;24225;7;1695,75;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013341511160975319
;C170;1;002457;;1030;PT;12360;;0;000;2102;;12360;4;494,4;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013341501105310869
;C170;2;002351;;2475;KG;23512,5;;0;000;2102;;23512,5;7;1645,88;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013341501105310869
;C170;1;000629;;300;CX;7814,88;;0;000;1102;;7814,88;18;1406,68;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000570811587687290
;C170;1;001534;;200;PC;6568,32;;0;000;1102;;6568,32;18;1182,3;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000572071209865087
;C170;2;001603;;450;UN;2645,55;;0;000;1102;;2645,55;18;476,2;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000572071209865087
;C170;1;002282;;4002;PT;47943,96;;0;000;2102;;47943,96;4;1917,76;0;;0;;02;;;;;;;;;;;;;;;;;;;2;42210111710307000284550080000867271390295102
;C170;1;001627;;40;CX;1362,87;40,51;0;000;2102;;1322,36;12;158,68;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;2;000701;;1200;UN;9375,36;278,68;0;000;2102;;9096,68;12;1091,6;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;3;002013;;640;UN;641,74;19,07;0;000;2102;;622,67;12;74,72;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;4;001748;;200;CX;12570;373,64;0;000;2102;;12196,36;12;1463,56;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;5;002302;;100;CX;4527,71;134,58;0;000;2102;;4393,13;12;527,18;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;6;002338;;50;CX;2157,4;64,13;0;000;2102;;2093,27;12;251,19;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;7;001055;;1600;UN;2054,24;61,06;0;000;2102;;1993,18;12;239,18;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;8;000149;;960;UN;953,94;28,36;0;000;2102;;925,58;12;111,07;0;;0;;;;;;;;;;;;;;;;;;;;;2;52201200805458000707550010001686261722179767
;C170;1;002201;;64;BD;8768;;0;000;2102;;8768;12;1052,16;0;;0;;02;;;;;;;;;;;;;;;;;;;2;29210102626466000465550010000304541100129540
;C170;1;000625;;600;PT;30600;;0;000;2102;;30600;7;2142;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177579395000228550050021279161136440741
;C170;2;001960;;30;PT;1002;;0;000;2102;;1002;7;70,14;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177579395000228550050021279161136440741
;C170;3;002344;;60;UN;222,12;;0;000;2102;;222,12;7;15,55;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177579395000228550050021279161136440741
;C170;4;002337;;120;UN;439,2;;0;000;2102;;439,2;7;30,74;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177579395000228550050021279161136440741
;C170;1;002319;;200;KG;3796;;0;000;2102;;3796;7;265,72;0;;0;;;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;2;002446;;510;KG;10174,5;;0;000;2102;;10174,5;7;712,22;0;;0;;02;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;3;002236;;40;KG;580;;0;000;2102;;580;7;40,6;0;;0;;02;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;4;002241;;600;KG;12300;;0;000;2102;;12300;7;861;0;;0;;02;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;5;002237;;200;PT;6000;;0;000;2102;;6000;7;420;0;;0;;02;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;6;002234;;144;KG;1771,2;;0;000;2102;;1771,2;7;123,98;0;;0;;02;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;7;002458;;600;PT;16200;;0;000;2102;;16200;7;1134;0;;0;;02;;;;;;;;;;;;;;;;;;;2;31210100203832000160550010026646011005884507
;C170;1;001466;;16;FRD;549,12;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003675351297689963
;C170;2;001466;;92;FRD;3157,44;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003675351297689963
;C170;3;001540;;108;FRD;3522,96;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003675351297689963
;C170;4;000579;;100;FRD;4722;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003675351297689963
;C170;1;000578;;300;FRD;6183;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003675371297689984
;C170;1;000629;;300;CX;7344,54;;0;000;1102;;7344,54;18;1322,02;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000576071435826595
;C170;2;001076;;200;CX;4896,36;;0;000;1102;;4896,36;18;881,34;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000576071435826595
;C170;1;999999;;1177;LT;4747,11;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000344981000737579
;C170;1;999999;;100;UN;1970;;0;060;1407;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101229275790001055500100000273951000074492
;C170;1;999999;;10;UN;320;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101030370700001995500100000252811178824743
;C170;1;999999;;10;PC;80;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101131367610001115500100000221181589867417
;C170;1;001754;;400;PC;14000;;0;000;1102;;14000;18;2520;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210110709297000136550010009869061381565761
;C170;1;002091;;194;CX;20564;;0;000;2102;;20564;7;1439,48;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368491160975318
;C170;1;002091;;150;CX;15900;;0;000;2102;;15900;7;1113;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368451149753100
;C170;2;002086;;1500;KG;14250;;0;000;2102;;14250;7;997,5;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368451149753100
;C170;1;002133;;165;CX;19453,5;;0;000;2102;;19453,5;7;1361,75;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368461104209751
;C170;2;002091;;300;CX;31800;;0;000;2102;;31800;7;2226;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368461104209751
;C170;1;002091;;300;CX;31800;;0;000;2102;;31800;7;2226;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368481105310868
;C170;1;002353;;1800;KG;14400;;0;000;2102;;14400;7;1008;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013368471150864209
;C170;1;002249;;400;PT;6522,4;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003681011297840429
;C170;1;001466;;108;FRD;3706,56;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003681121297840538
;C170;1;002249;;1600;PT;26089,6;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210107671816005427550010003679821297821251
;C170;1;002459;;1247,72;KG;33688,47;;0;000;2102;;33688,47;12;4042,62;0;;0;;02;;;;;;;;;;;;;;;;;;;2;15210109696966000117550010000759981905890898
;C170;2;002460;;1228,88;KG;30107,61;;0;000;2102;;30107,61;12;3612,91;0;;0;;02;;;;;;;;;;;;;;;;;;;2;15210109696966000117550010000759981905890898
;C170;3;002461;;316,35;KG;8066,8;;0;000;2102;;8066,8;12;968,02;0;;0;;02;;;;;;;;;;;;;;;;;;;2;15210109696966000117550010000759981905890898
;C170;4;002462;;328,92;KG;3289,2;;0;000;2102;;3289,2;12;394,7;0;;0;;02;;;;;;;;;;;;;;;;;;;2;15210109696966000117550010000759981905890898
;C170;5;002463;;645,64;KG;15107,93;;0;000;2102;;15107,93;12;1812,95;0;;0;;02;;;;;;;;;;;;;;;;;;;2;15210109696966000117550010000759981905890898
;C170;1;000641;;3456;UN;12453,12;;0;000;2102;;12453,12;12;1494,37;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210150700707000472550010017452831205555491
;C170;2;000642;;144;CX;4947,84;;0;000;2102;;4947,84;12;593,74;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210150700707000472550010017452831205555491
;C170;3;000984;;140;CX;5023,2;;0;000;2102;;5023,2;12;602,78;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210150700707000472550010017452831205555491
;C170;4;001654;;126;UN;2037,84;;0;000;2102;;2037,84;12;244,54;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210150700707000472550010017452831205555491
;C170;5;001392;;588;UN;8965,04;;0;000;2102;;8965,04;12;1075,8;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210150700707000472550010017452831205555491
;C170;6;001834;;17;CX;533,97;;0;000;2102;;533,97;12;64,08;0;;0;;;;;;;;;;;;;;;;;;;;;2;52210150700707000472550010017452831205555491
;C170;1;002464;;160;CX;1256;;0;000;2102;;1256;12;150,72;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210150700707001100550010000391761207764923
;C170;2;002436;;288;CX;2154,24;;0;000;2102;;2154,24;12;258,51;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210150700707001100550010000391761207764923
;C170;3;001837;;64;CX;900,48;;0;000;2102;;900,48;12;108,06;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210150700707001100550010000391761207764923
;C170;4;000985;;140;CX;3558,8;;0;000;2102;;3558,8;12;427,06;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210150700707001100550010000391761207764923
;C170;5;000931;;2592;UN;9665,57;;0;000;2102;;9665,57;12;1159,87;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210150700707001100550010000391761207764923
;C170;6;001838;;64;CX;963,2;;0;000;2102;;963,2;12;115,58;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210150700707001100550010000391761207764923
;C170;1;000596;;329;CX;8330,6;;0;000;1102;;8330,6;18;1499,51;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210101312723032916550010008937991130422485
;C170;1;001504;;120;UN;510,1;86,72;0;000;2102;;423,38;12;50,81;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;2;000581;;2000;UN;29230;7307,5;0;000;2102;;21922,5;12;2630,7;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;3;000580;;600;CX;7094;1560,7;0;000;2102;;5533,3;12;664;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;4;000781;;60;UN;954,7;190,94;0;000;2102;;763,76;12;91,65;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;5;001787;;240;UN;1096,6;186,42;0;000;2102;;910,18;12;109,22;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;6;001749;;300;CX;3547;780,35;0;000;2102;;2766,65;12;332;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;7;000648;;120;UN;1008,6;201,72;0;000;2102;;806,88;12;96,83;0;;0;;;;;;;;;;;;;;;;;;;;;2;26210102423534000192550010003067141100036924
;C170;1;001534;;200;PC;6770,85;;0;000;1102;;6770,85;18;1218,75;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000582471810728064
;C170;1;000928;;136,44;KG;1911,52;;0;000;1102;;1911,52;18;344,07;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210183631016004897550010000582381860692331
;C170;1;001747;;100;CX;5367;;0;000;2102;;5367;12;644,04;0;;0;;02;;;;;;;;;;;;;;;;;;;2;52210100805458000707550010001699291257312276
;C170;1;002042;;1008;KG;13608;;0;000;2102;;13608;12;1632,96;0;;0;;02;;;;;;;;;;;;;;;;;;;2;51210117477474000173550010001906241260472350
;C170;2;002041;;200;PT;13000;;0;000;2102;;13000;12;1560;0;;0;;02;;;;;;;;;;;;;;;;;;;2;51210117477474000173550010001906241260472350
;C170;1;002394;;360;UN;3158,4;;0;000;2102;;3158,4;12;379,01;0;;0;;;;;;;;;;;;;;;;;;;;;2;212101323297930002705500100000216981185955053
;C170;1;002365;;80;KG;320;;0;040;1102;;;;;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210100707977000154550010003462961518005122
;C170;1;002466;;561,54;KG;10669,26;;0;000;2102;;10669,26;12;1280,31;0;;0;;02;;;;;;;;;;;;;;;;;;;2;51210117477474000173550010001904811635691160
;C170;2;002467;;313,9;KG;4645,72;;0;000;2102;;4645,72;12;557,49;0;;0;;02;;;;;;;;;;;;;;;;;;;2;51210117477474000173550010001904811635691160
;C170;3;002096;;402;PT;13366,5;;0;000;2102;;13366,5;12;1603,98;0;;0;;02;;;;;;;;;;;;;;;;;;;2;51210117477474000173550010001904811635691160
;C170;1;002086;;1500;KG;13950;;0;000;2102;;13950;7;976,5;0;;0;;02;;;;;;;;;;;;;;;;;;;2;41210177379293006048550010013410091171086422
;C170;1;002146;;36;UN;497,88;;0;000;1102;;497,88;18;89,62;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210113738587000109550010007342601852680524
;C170;2;002147;;72;UN;138,96;;0;000;1102;;138,96;18;25,01;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210113738587000109550010007342601852680524
;C170;3;002148;;72;UN;154,8;;0;000;1102;;154,8;18;27,86;0;;0;;02;;;;;;;;;;;;;;;;;;;2;24210113738587000109550010007342601852680524
;C170;1;001461;;500;UN;7200,9;;0;000;2102;;6858;12;822,96;0;;0;;;;;;;;;;;;;;;;;;;;;2;27210188180001001304550010000335641920665467
;C170;2;001699;;50;UN;648,01;;0;000;2102;;617,15;12;74,06;0;;0;;;;;;;;;;;;;;;;;;;;;2;27210188180001001304550010000335641920665467
;C170;3;001499;;150;UN;2203,74;;0;000;2102;;2098,8;12;251,86;0;;0;;;;;;;;;;;;;;;;;;;;;2;27210188180001001304550010000335641920665467
;C170;4;001500;;50;UN;919,38;;0;000;2102;;875,6;12;105,07;0;;0;;;;;;;;;;;;;;;;;;;;;2;27210188180001001304550010000335641920665467
;C170;1;001297;;30;CX;2211,3;214,81;0;000;1102;;1996,49;18;359,37;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210183134441009173550010000754231948431852
;C170;1;001754;;400;PC;14000;;0;000;1102;;14000;18;2520;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210110709297000136550010009919571778154095
;C170;1;002348;;4225;KG;92950;;0;000;1102;;92950;18;16731;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210103237272000200550010000789361392481967
;C170;1;999999;;1;UN;5213;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101229275790001055500100000274531000075087
;C170;1;999999;;28,08;MT;1046;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101229275790001055500100000274591000075145
;C170;1;999999;;20;KG;224;54;0;060;1407;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210101311313000100550000000360661000162627
;C170;1;999999;;380,03;LT;1589,86;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000346251000835109
;C170;1;999999;;495,18;LT;1995,58;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000345931000855562
;C170;1;999999;;947,1;LT;3816,82;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000346221001643422
;C170;1;999999;;1069,09;LT;4308,46;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000346331000815363
;C170;1;999999;;140;KG;1330;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101245449450001845500100000229411000030696
;C170;1;999999;;425;LT;1798,51;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000345681001019137
;C170;1;999999;;571,87;LT;2304,65;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000345771001032485
;C170;1;999999;;1002,95;LT;4041,91;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000345441000833424
;C170;1;999999;;1;UN;3900;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210129799597000101550010000000200891283053436
;C170;1;999999;;13;UN;2300;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210129799597000101550010000000200901347186050
;C170;1;999999;;104;UN;3235,67;556,67;0;060;1407;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210108887078000156550010000930491001140066
;C170;2;999999;;65;UN;406,04;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210108887078000156550010000930491001140066
;C170;1;999999;;4;UN;20;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101083896930001895500100000214001000011410
;C170;1;999999;;2;KG;31,85;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101116151560001065500100000242171000038760
;C170;1;999999;;83;UN;96,81;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101116151560001065500100000241931000038520
;C170;1;999999;;830,59;LT;3347,28;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000346721000932414
;C170;1;999999;;730,5;LT;2943,92;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000346881000815302
;C170;1;999999;;336,32;LT;1413,8;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;24210104443134000161550010000346711000922071
;C170;1;999999;;100;UN;1970;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;2;242101229275790001055500100000274511000075066
;C170;1;002456;;2400;PT;61200;;0;000;2102;;61200;7;4284;0;;0;;02;;;;;;;;;;;;;;;;;;;3;31210142820108000105550010017454601337008360
;C170;1;000602;;479;FRD;23472,82;;0;060;2403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;3;26210210305353000110550010002569811000385377
;C170;1;002092;;120;CX;21360;;0;000;2102;;21360;7;1495,2;0;;0;;02;;;;;;;;;;;;;;;;;;;3;41210177379293006048550010013446491150864207
;C170;1;002092;;120;CX;21360;;0;000;2102;;21360;7;1495,2;0;;0;;02;;;;;;;;;;;;;;;;;;;3;41210177379293006048550010013446501105310860
;C170;1;002092;;145;CX;25810;;0;000;2102;;25810;7;1806,7;0;;0;;02;;;;;;;;;;;;;;;;;;;3;41210177379293006048550010013446511160975310
;C170;1;002092;;145;CX;25810;;0;000;2102;;25810;7;1806,7;0;;0;;02;;;;;;;;;;;;;;;;;;;3;41210177379293006048550010013446521116420976
;C170;1;002092;;145;CX;25810;;0;000;2102;;25810;7;1806,7;0;;0;;02;;;;;;;;;;;;;;;;;;;3;41210177379293006048550010013446531171086427
;C170;1;001794;;400;UN;3740;;0;000;2102;;3740;7;261,8;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210164143031000107550010002784481596610422
;C170;2;000686;;400;UN;4760;;0;000;2102;;4760;7;333,2;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210164143031000107550010002784481596610422
;C170;3;001968;;300;UN;1950;;0;000;2102;;1950;7;136,5;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210164143031000107550010002784481596610422
;C170;4;000759;;40;UN;874;;0;000;2102;;874;7;61,18;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210164143031000107550010002784481596610422
;C170;5;000582;;80;UN;1200;;0;000;2102;;1200;7;84;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210164143031000107550010002784481596610422
;C170;6;002006;;40;UN;652;;0;000;2102;;652;7;45,64;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210164143031000107550010002784481596610422
;C170;1;000586;;945,57;KG;17455,22;;0;000;2102;;17455,22;7;1221,87;0;;0;;02;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;2;001599;;928,41;KG;10955,24;;0;000;2102;;10955,24;7;766,87;0;;0;;;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;3;001742;;420;PC;8190;;0;000;2102;;8190;7;573,3;0;;0;;02;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;4;000579;;420;PT;14658;;0;000;2102;;14658;7;1026,06;0;;0;;02;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;5;000624;;448;PT;26710,66;;0;000;2102;;26710,66;7;1869,75;0;;0;;02;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;6;000601;;216;PT;12830,4;;0;000;2102;;12830,4;7;898,13;0;;0;;02;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;7;001598;;890,47;KG;10062,31;;0;000;2102;;10062,31;7;704,36;0;;0;;;;;;;;;;;;;;;;;;;;;3;43210289993239000183550010019535201715875424
;C170;1;001754;;400;PC;14000;;0;000;1102;;14000;18;2520;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210210709297000136550010009966491820076261
;C170;1;000597;;2;CX;50,64;;0;000;1102;;50,64;18;9,12;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210201312723032916550010009000731805627291
;C170;1;002113;;10;PT;80;;0;090;1102;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;3;242102131367610001115500100000222031952003552
;C170;1;002106;;750;UN;2281,29;;0;000;2102;;2073,9;12;248,87;0;;0;;;;;;;;;;;;;;;;;;;;;3;25210286262822000363550010001560561225968601
;C170;2;002154;;10;CX;693,11;;0;000;2102;;630,1;12;75,61;0;;0;;;;;;;;;;;;;;;;;;;;;3;25210286262822000363550010001560561225968601
;C170;1;001623;;400;UN;5200;;0;000;2102;;5200;4;208;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210101917179000181550020001391041274984827
;C170;2;001617;;400;UN;2200;;0;000;2102;;2200;7;154;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210101917179000181550020001391041274984827
;C170;3;002232;;50;UN;1000;;0;000;2102;;1000;7;70;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210101917179000181550020001391041274984827
;C170;1;002321;;800;CX;136000;;0;000;2102;;136000;7;9520;0;;0;;02;;;;;;;;;;;;;;;;;;;3;31210242820108000105550010017588111337008369
;C170;1;001590;;25,15;KG;671,51;;0;000;1102;;671,51;18;120,87;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210283631016004897550010000604991546054449
;C170;2;001076;;300;CX;7814,88;;0;000;1102;;7814,88;18;1406,68;0;;0;;02;;;;;;;;;;;;;;;;;;;3;24210283631016004897550010000604991546054449
;C170;3;001603;;300;UN;1763,7;;0;000;1102;;1763,7;18;317,47;0;;0;;02;;;;;;;;;;;;;;;;;;;3;24210283631016004897550010000604991546054449
;C170;4;001307;;360;KG;5922;;0;020;1102;;3948;18;710,64;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210283631016004897550010000604991546054449
;C170;5;001877;;240;PT;2901,36;;0;000;1102;;2901,36;18;522,24;0;;0;;02;;;;;;;;;;;;;;;;;;;3;24210283631016004897550010000604991546054449
;C170;6;001878;;240;PT;2810,64;;0;000;1102;;2810,64;18;505,92;0;;0;;02;;;;;;;;;;;;;;;;;;;3;24210283631016004897550010000604991546054449
;C170;1;1430;;69;KG;1132,98;78,66;0;000;1102;;1054,32;18;189,78;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210201312723032916550010009015171788427946
;C170;2;1479;;40;PT;1822;46;0;000;1102;;1776;18;319,68;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210201312723032916550010009015171788427946
;C170;1;002365;;80;KG;320;;0;040;1102;;;;;0;;0;;02;;;;;;;;;;;;;;;;;;;3;24210200707977000154550010003483961518005120
;C170;1;001681;;30;CX;326,4;;0;000;2102;;326,4;7;22,85;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210262324243000345550010002439541402439544
;C170;2;001683;;30;CX;435,9;;0;000;2102;;435,9;7;30,51;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210262324243000345550010002439541402439544
;C170;1;001679;;120;UN;820,1;;0;000;2102;;820,1;7;57,41;0;;0;;;;;;;;;;;;;;;;;;;;;3;35210262324243000345550010002439531302439537
;C170;2;001686;;160;UN;2428;;0;000;2102;;2428;7;169,96;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210262324243000345550010002439531302439537
;C170;3;001687;;160;UN;3029,6;;0;000;2102;;3029,6;7;212,07;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210262324243000345550010002439531302439537
;C170;1;999999;;1;UN;559,09;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210108082720000153550010008642471438584279
;C170;1;999999;;20;KG;224;39;0;060;1407;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210201311313000100550000000362081000164043
;C170;1;002470;;2592;KG;19699,2;;0;000;2102;;19699,2;7;1378,94;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210202026460031544550010005795371138587165
;C170;2;002471;;2592;KG;25660,8;;0;000;2102;;25660,8;7;1796,26;0;;0;;02;;;;;;;;;;;;;;;;;;;3;35210202026460031544550010005795371138587165
;C170;1;001754;;400;PC;14000;;0;000;1102;;14000;18;2520;0;;0;;;;;;;;;;;;;;;;;;;;;3;24210210709297000136550010009997431545399510
;C170;1;002472;;180;UN;2700;;0;000;2102;;2700;12;324;0;;0;;02;;;;;;;;;;;;;;;;;;;3;52210224144741000118550050001305711010829963
;C170;2;002474;;60;UN;853,4;;0;000;2102;;853,4;12;102,41;0;;0;;02;;;;;;;;;;;;;;;;;;;3;52210224144741000118550050001305711010829963
